Rank,epoch,train_MSE,train_RMSE,train_R2,validation_MSE,validation_RMSE,validation_R2,best_so_far
831,1288,1899.184937,43.57963901,0.437143683,2820.884766,53.11200209,0.171598494,FALSE
832,381,2241.384033,47.34325753,0.335727096,2821.453857,53.11735929,0.171431363,FALSE
833,1483,1906.682861,43.66557982,0.434921563,2821.534424,53.11811766,0.171407759,FALSE
834,1118,1993.604248,44.64979561,0.409160912,2821.551758,53.11828083,0.171402633,FALSE
835,1024,1967.532837,44.35688038,0.416887641,2821.554443,53.1183061,0.171401858,FALSE
836,1315,1896.26062,43.54607468,0.438010395,2821.595947,53.11869678,0.171389639,FALSE
837,209,2426.029053,49.25473635,0.281004369,2821.707275,53.11974468,0.171356976,TRUE
838,210,2425.125,49.24555818,0.281272292,2821.877197,53.12134408,0.171307087,FALSE
839,230,2379.619385,48.78134259,0.294758618,2821.947021,53.12200129,0.171286583,FALSE
840,1474,1899.071899,43.57834209,0.437177241,2822.197266,53.12435661,0.17121309,FALSE
841,1052,2026.431763,45.01590566,0.399431944,2822.338623,53.12568704,0.171171546,FALSE
842,622,2135.59375,46.21248478,0.367079914,2822.476563,53.12698526,0.171131074,FALSE
843,212,2429.894531,49.29396039,0.279858708,2823.164307,53.13345751,0.170929134,FALSE
844,946,2033.461548,45.09391919,0.397348523,2823.514404,53.13675192,0.170826256,FALSE
845,1402,1900.299927,43.5924297,0.436813295,2823.561768,53.13719759,0.170812428,FALSE
846,1441,1886.206299,43.43047661,0.44099015,2823.65625,53.13808662,0.170784652,FALSE
847,1472,1888.807983,43.46041858,0.440219104,2823.698486,53.13848404,0.170772195,FALSE
848,721,2103.133057,45.85992866,0.376700163,2823.713623,53.13862647,0.170767784,FALSE
849,1347,1921.663818,43.83678613,0.430481732,2823.911377,53.14048717,0.170709729,FALSE
850,223,2413.866455,49.13111494,0.28460896,2824.127441,53.14252009,0.17064625,FALSE
851,516,2211.114746,47.02249192,0.344697893,2824.241699,53.14359509,0.170612693,FALSE
852,1045,1992.752563,44.64025721,0.409413338,2824.255127,53.14372143,0.170608759,FALSE
853,347,2263.367676,47.57486391,0.329211831,2824.292969,53.14407746,0.170597613,FALSE
854,1176,1984.809692,44.55120304,0.411767304,2824.322754,53.14435769,0.170588911,FALSE
855,1022,1977.25769,44.46636583,0.414005518,2824.446533,53.14552223,0.170552552,FALSE
856,656,2132.899414,46.18332398,0.367878437,2824.855957,53.149374,0.170432329,FALSE
857,878,1982.220947,44.52213997,0.412534535,2825.259766,53.15317268,0.170313716,FALSE
858,925,2019.497925,44.93882425,0.401486874,2825.475342,53.15520052,0.170250475,FALSE
859,1406,1916.893311,43.78234017,0.431895494,2825.483887,53.15528089,0.170247972,FALSE
860,1224,1943.987793,44.09067694,0.423865616,2825.744873,53.15773578,0.170171261,FALSE
861,1189,1941.681763,44.06451818,0.424549043,2825.801514,53.15826854,0.170154631,FALSE
862,831,2008.416016,44.81535469,0.404771209,2826.123291,53.16129505,0.170060158,FALSE
863,1219,1913.90332,43.74818077,0.432781637,2826.178955,53.16181858,0.170043826,FALSE
864,979,2011.990845,44.85522093,0.403711736,2826.679443,53.16652559,0.169896841,FALSE
865,1362,1926.90271,43.89649997,0.42892909,2826.72583,53.16696183,0.169883192,FALSE
866,1332,1895.301636,43.53506214,0.43829459,2826.857666,53.16820164,0.169844449,FALSE
867,1279,1902.063721,43.61265551,0.436290503,2826.873779,53.16835317,0.169839799,FALSE
868,432,2244.212402,47.37311898,0.334888816,2826.922852,53.16881465,0.169825375,FALSE
869,1231,1943.51062,44.08526534,0.424006999,2827.022217,53.16974908,0.169796169,FALSE
870,327,2261.457031,47.55477927,0.329778135,2827.167969,53.17111969,0.169753373,FALSE
871,1034,2018.06958,44.92292934,0.401910186,2827.356445,53.17289202,0.169698,FALSE
872,1349,1907.50061,43.67494259,0.43467921,2827.365723,53.17297925,0.169695258,FALSE
873,380,2227.929688,47.20095007,0.339714527,2827.467041,53.17393197,0.169665575,FALSE
874,1039,1940.570801,44.0519103,0.424878299,2827.562256,53.17482728,0.169637561,FALSE
875,364,2235.901611,47.28532131,0.337351859,2827.611816,53.17529329,0.169623017,FALSE
876,232,2405.672607,49.04765649,0.287037373,2827.648193,53.17563534,0.169612288,FALSE
877,1515,1892.713989,43.50533288,0.439061522,2827.688232,53.17601181,0.169600606,FALSE
878,1146,1934.10791,43.97849372,0.426793694,2827.717041,53.17628269,0.169592083,FALSE
879,819,2058.691406,45.3728047,0.38987124,2828.41333,53.18282928,0.169387639,FALSE
880,856,2043.555054,45.20569714,0.394357145,2828.42749,53.18296241,0.169383466,FALSE
881,261,2347.405518,48.45003114,0.304305792,2828.756836,53.18605866,0.169286788,FALSE
882,1502,1893.343872,43.51257143,0.438874841,2828.765869,53.18614358,0.169284105,FALSE
883,1453,1920.321289,43.82147064,0.430879593,2828.882324,53.18723836,0.169249952,FALSE
884,969,2014.163452,44.8794324,0.403067827,2828.909424,53.18749311,0.169241965,FALSE
885,1058,1997.779663,44.69652854,0.40792346,2828.987549,53.18822754,0.169218957,FALSE
886,1338,1906.452637,43.66294352,0.43498981,2828.994385,53.1882918,0.16921699,FALSE
887,214,2430.240967,49.29747424,0.279756069,2829.14209,53.18968029,0.169173658,FALSE
888,1023,1960.566528,44.27828507,0.418952227,2829.271729,53.19089893,0.169135571,FALSE
889,1416,1900.543335,43.59522147,0.436741114,2829.351563,53.19164937,0.169112146,FALSE
890,1287,1925.526489,43.88082143,0.429336965,2829.409424,53.19219326,0.169095159,FALSE
891,1392,1886.094727,43.4291921,0.441023231,2829.686035,53.19479331,0.169013917,FALSE
892,943,1993.041748,44.64349614,0.409327626,2829.88208,53.19663598,0.168956339,FALSE
893,1148,1938.081055,44.023642,0.425616145,2830.129639,53.19896276,0.168883622,FALSE
894,1422,1886.636475,43.4354288,0.440862656,2830.146729,53.19912338,0.168878615,FALSE
895,1477,1963.644653,44.31303029,0.418039978,2830.211182,53.19972915,0.168859661,FALSE
896,444,2176.747314,46.65562468,0.354883313,2830.249268,53.2000871,0.168848515,FALSE
897,1080,1986.345947,44.56844116,0.411312044,2830.416748,53.20166114,0.168799281,FALSE
898,865,2001.699463,44.74035609,0.406761765,2830.443604,53.20191353,0.168791413,FALSE
899,887,1989.331299,44.60192035,0.410427272,2830.853271,53.20576352,0.168671131,FALSE
900,974,1988.829956,44.5962998,0.410575867,2831.054932,53.20765858,0.168611884,FALSE
901,1367,1960.231689,44.27450383,0.419051468,2831.564209,53.21244412,0.168462336,FALSE
902,1123,1945.77002,44.11088323,0.4233374,2831.661621,53.21335942,0.168433726,FALSE
903,229,2387.356689,48.86058421,0.292465568,2831.797852,53.21463945,0.168393731,FALSE
904,1391,1906.928345,43.66839068,0.434848845,2831.861084,53.21523357,0.168375134,FALSE
905,948,2003.317017,44.75842956,0.406282365,2831.952148,53.21608919,0.168348372,FALSE
906,945,1988.138916,44.5885514,0.410780668,2832.140869,53.21786231,0.168292999,FALSE
907,858,1988.573364,44.59342288,0.410651922,2832.323486,53.21957804,0.168239295,FALSE
908,1459,1940.533691,44.05148909,0.424889266,2832.477783,53.22102764,0.168194056,FALSE
909,242,2384.055908,48.82679498,0.293443799,2832.777832,53.22384646,0.16810596,FALSE
910,1083,1950.141602,44.16040762,0.422041833,2832.955322,53.22551383,0.168053806,FALSE
911,820,2027.022583,45.02246754,0.399256825,2833.252441,53.22830489,0.167966604,FALSE
912,1286,1924.151245,43.86514841,0.429744542,2833.282471,53.22858697,0.167957723,FALSE
913,203,2447.639404,49.47362332,0.274599731,2833.380615,53.22950888,0.167928934,TRUE
914,910,1973.077393,44.4193358,0.415244401,2833.449219,53.23015329,0.167908788,FALSE
915,1222,1975.087891,44.44196092,0.414648533,2833.622559,53.23178147,0.167857826,FALSE
916,1468,1926.272583,43.88932197,0.429115832,2833.789795,53.23335228,0.167808771,FALSE
917,941,1972.518188,44.41304075,0.415410161,2833.796875,53.23341878,0.167806625,FALSE
918,1412,1936.363037,44.00412523,0.426125348,2833.812256,53.23356325,0.167802155,FALSE
919,459,2227.2146,47.19337453,0.339926481,2833.895508,53.23434519,0.167777717,FALSE
920,1311,1919.040161,43.80685062,0.431259274,2834.355225,53.23866287,0.167642713,FALSE
921,893,1999.795166,44.71906938,0.407326102,2834.41333,53.23920858,0.167625606,FALSE
922,940,2007.187744,44.8016489,0.405135214,2834.678223,53.24169628,0.167547822,FALSE
923,694,2077.679932,45.58157448,0.384243667,2835.006348,53.24477766,0.167451441,FALSE
924,886,2030.109253,45.05673371,0.398342013,2835.383057,53.24831506,0.167340815,FALSE
925,1202,1923.978027,43.86317393,0.429795861,2835.553223,53.24991289,0.167290866,FALSE
926,221,2409.542969,49.08709575,0.285890222,2835.681396,53.25111639,0.167253256,FALSE
927,190,2469.461426,49.69367591,0.268132448,2835.804932,53.2522763,0.167216957,TRUE
928,194,2457.057861,49.56871858,0.271808445,2835.876465,53.25294795,0.167195976,FALSE
929,1127,1991.475708,44.6259533,0.409791768,2835.922607,53.25338118,0.167182446,FALSE
930,1454,1898.333374,43.56986773,0.437396049,2835.945801,53.25359895,0.167175591,FALSE
931,524,2138.354736,46.24234787,0.366261601,2835.974121,53.25386485,0.167167246,FALSE
932,933,2012.210693,44.85767151,0.403646529,2836.180664,53.25580404,0.167106628,FALSE
933,990,1949.072998,44.14830685,0.422358513,2836.383301,53.25770649,0.167047143,FALSE
934,293,2316.352051,48.12849521,0.313509047,2836.590576,53.25965242,0.166986227,FALSE
935,903,2027.048218,45.02275222,0.399249196,2837.282959,53.26615209,0.166782916,FALSE
936,525,2200.262451,46.90695525,0.347914219,2837.368652,53.26695648,0.166757762,FALSE
937,1096,1937.916748,44.02177584,0.425664842,2837.400146,53.2672521,0.166748524,FALSE
938,917,1967.719238,44.35898148,0.416832387,2837.599365,53.26912206,0.166689992,FALSE
939,1354,1950.822998,44.16812197,0.421839893,2837.611328,53.26923435,0.166686475,FALSE
940,225,2402.459473,49.01489032,0.287989616,2837.690674,53.2699791,0.16666317,FALSE
941,984,1972.710693,44.41520791,0.41535306,2837.708252,53.2701441,0.166658044,FALSE
942,594,2158.02832,46.45458342,0.360430956,2838.054199,53.2733911,0.166556418,FALSE
943,584,2148.68335,46.3538925,0.363200605,2838.150391,53.2742939,0.166528165,FALSE
944,1086,1992.127075,44.63325078,0.409598708,2838.210449,53.27485757,0.166510522,FALSE
945,1156,1944.384766,44.09517849,0.423747957,2838.44873,53.27709386,0.166440547,FALSE
946,1249,1916.855347,43.78190661,0.43190676,2838.449219,53.27709845,0.166440427,FALSE
947,196,2458.933838,49.58763795,0.271252453,2838.481689,53.27740318,0.166430891,FALSE
948,1434,1913.732056,43.74622333,0.43283242,2838.550781,53.27805159,0.166410625,FALSE
949,211,2440.595459,49.40238313,0.276687324,2838.551514,53.27805846,0.166410327,FALSE
950,1248,1945.796875,44.11118764,0.423329413,2839.049805,53.28273458,0.166263998,FALSE
951,1295,1920.889771,43.82795649,0.43071115,2839.474365,53.28671847,0.166139364,FALSE
952,240,2369.084473,48.67324185,0.297880888,2839.544678,53.28737822,0.166118741,FALSE
953,1136,1951.506836,44.17586259,0.421637237,2839.553223,53.2874584,0.166116178,FALSE
954,1221,1928.824707,43.91838689,0.428359449,2839.745361,53.28926122,0.166059792,FALSE
955,1241,1982.908691,44.52986292,0.412330747,2839.93335,53.29102504,0.166004539,FALSE
956,1182,1964.626709,44.32410979,0.417748928,2839.993652,53.29159082,0.165986896,FALSE
957,319,2302.839111,47.98790589,0.317513824,2840.107178,53.29265595,0.165953577,FALSE
958,216,2417.408691,49.16715053,0.283559144,2840.115723,53.29273612,0.165951073,FALSE
959,357,2247.604004,47.40890216,0.333883762,2840.13208,53.29288958,0.165946245,FALSE
960,1266,1948.502075,44.14184041,0.42252773,2840.179932,53.29333853,0.165932119,FALSE
961,308,2291.523193,47.86985683,0.320867479,2840.330811,53.29475406,0.165887833,FALSE
962,192,2464.16333,49.64033975,0.269702554,2840.537598,53.29669406,0.165827155,FALSE
963,217,2424.358887,49.23777906,0.281499386,2840.582031,53.29711091,0.165814042,FALSE
964,1316,1931.794312,43.9521821,0.427479327,2840.737305,53.29856757,0.165768445,FALSE
965,1158,1920.518311,43.82371858,0.43082118,2840.77832,53.29895234,0.165756404,FALSE
966,645,2169.71582,46.58020846,0.356967211,2841.076904,53.30175329,0.165668726,FALSE
967,202,2460.013672,49.5985249,0.270932436,2841.172852,53.30265333,0.165640593,FALSE
968,1043,1982.244507,44.52240455,0.412527561,2841.440674,53.30516555,0.165561914,FALSE
969,1281,1993.778198,44.65174351,0.409109354,2841.776123,53.30831195,0.165463448,FALSE
970,1066,1960.499146,44.27752416,0.418972194,2841.911621,53.30958283,0.165423632,FALSE
971,1117,1960.378784,44.27616497,0.419007838,2842.151855,53.31183598,0.16535306,FALSE
972,973,1964.644165,44.32430671,0.417743742,2842.196289,53.31225271,0.165340066,FALSE
973,894,2035.309692,45.11440671,0.396800756,2842.235596,53.31262135,0.165328503,FALSE
974,1036,1998.349854,44.70290654,0.407754481,2842.332031,53.31352578,0.16530019,FALSE
975,220,2426.523438,49.25975474,0.280857801,2842.420166,53.31435235,0.165274262,FALSE
976,889,2002.145752,44.74534335,0.406629503,2842.428223,53.3144279,0.165271878,FALSE
977,1310,1968.344727,44.36603122,0.416647017,2842.631836,53.31633742,0.165212154,FALSE
978,173,2508.51123,50.08503999,0.256559312,2842.696777,53.31694644,0.165193081,TRUE
979,1407,1904.608398,43.64181938,0.435536385,2842.98999,53.31969608,0.165106952,FALSE
980,328,2286.368164,47.81598231,0.322395265,2843.023926,53.32001431,0.165096998,FALSE
981,1346,1906.020874,43.65799897,0.435117781,2843.069092,53.32043784,0.165083706,FALSE
982,185,2482.580078,49.82549627,0.264244497,2843.165527,53.32134214,0.165055394,FALSE
983,1278,1973.051392,44.41904312,0.41525209,2843.193848,53.3216077,0.16504705,FALSE
984,191,2476.064209,49.76006641,0.266175568,2843.401123,53.3235513,0.164986253,FALSE
985,1411,1912.302856,43.72988516,0.43325597,2843.548584,53.32493398,0.16494292,FALSE
986,1232,1921.569946,43.83571542,0.430509508,2843.552734,53.3249729,0.164941728,FALSE
987,301,2298.743408,47.94521257,0.318727672,2843.650635,53.32589085,0.164912939,FALSE
988,1494,1884.221802,43.40762377,0.441578269,2844.106689,53.33016679,0.164779007,FALSE
989,1331,1949.163818,44.14933542,0.422331631,2844.24585,53.33147147,0.164738178,FALSE
990,1033,1962.777344,44.30324304,0.418296993,2844.317627,53.33214441,0.164717078,FALSE
991,1234,1949.665527,44.15501701,0.422182918,2844.827148,53.33692106,0.164567411,FALSE
992,1374,1916.452637,43.77730733,0.432026148,2844.836914,53.33701261,0.16456455,FALSE
993,1325,1936.078491,44.00089194,0.426209688,2844.917725,53.33777015,0.164540887,FALSE
994,1126,1936.894043,44.01015841,0.425967991,2844.954102,53.33811115,0.164530158,FALSE
995,1149,1994.317627,44.6577835,0.408949494,2845.243408,53.34082309,0.164445221,FALSE
996,1145,1988.613525,44.59387318,0.410640001,2845.470459,53.34295135,0.164378464,FALSE
997,1177,1925.816162,43.88412198,0.429251075,2845.594971,53.34411843,0.164341986,FALSE
998,1184,1954.791382,44.21302276,0.420663774,2845.735352,53.34543421,0.16430074,FALSE
999,447,2257.862549,47.51697117,0.330843389,2845.795166,53.34599485,0.164283156,FALSE
1000,1458,1924.077026,43.86430242,0.429766536,2845.938721,53.34734033,0.164241016,FALSE
1001,186,2479.768799,49.79727702,0.265077651,2846.418945,53.35184107,0.164099991,FALSE
1002,1103,1988.02771,44.58730436,0.41081363,2846.680176,53.3542892,0.164023221,FALSE
1003,832,2085.382568,45.66598919,0.381960809,2846.704346,53.3545157,0.164016187,FALSE
1004,1501,1953.264038,44.19574683,0.421116412,2846.911621,53.3564581,0.163955271,FALSE
1005,178,2500.291016,50.00291007,0.258995533,2847.083496,53.35806871,0.163904786,FALSE
1006,620,2169.280029,46.57553037,0.357096374,2847.087646,53.3581076,0.163903594,FALSE
1007,972,2041.556152,45.18358277,0.394949555,2847.089844,53.35812819,0.163902998,FALSE
1008,1183,2033.781372,45.09746525,0.397253752,2847.149414,53.3586864,0.163885474,FALSE
1009,687,2056.219238,45.34555368,0.39060384,2847.407959,53.36110905,0.163809538,FALSE
1010,980,1992.26062,44.63474678,0.409559131,2847.433105,53.36134467,0.163802207,FALSE
1011,1430,1944.736084,44.09916194,0.423643827,2847.847656,53.36522891,0.163680375,FALSE
1012,193,2468.719727,49.68621264,0.268352211,2847.86084,53.36535243,0.1636765,FALSE
1013,189,2477.421143,49.77369931,0.265773416,2848.05542,53.36717549,0.163619399,FALSE
1014,1212,1919.196289,43.80863259,0.431213021,2848.056396,53.36718464,0.163619161,FALSE
1015,1157,1985.917847,44.56363817,0.411438882,2848.148438,53.36804697,0.1635921,FALSE
1016,1413,1894.562866,43.52657655,0.438513517,2848.154541,53.36810415,0.163590312,FALSE
1017,458,2251.706055,47.45214489,0.332668006,2848.598877,53.37226693,0.163459837,FALSE
1018,245,2382.077393,48.80653022,0.29403019,2849.005127,53.37607261,0.163340509,FALSE
1019,195,2469.30835,49.69213569,0.268177748,2849.112061,53.3770743,0.163309097,FALSE
1020,1443,1923.942017,43.86276344,0.42980653,2849.683838,53.38243005,0.163141191,FALSE
1021,251,2372.491943,48.70823281,0.296871006,2849.697754,53.38256039,0.163137078,FALSE
1022,287,2316.292969,48.12788141,0.313526511,2849.725586,53.38282108,0.163128912,FALSE
1023,1382,1956.307617,44.23016637,0.420214415,2849.860596,53.3840856,0.163089335,FALSE
1024,1426,1906.412109,43.66247942,0.435001791,2849.952637,53.38494766,0.163062274,FALSE
1025,174,2513.302979,50.13285329,0.255139232,2850.088379,53.386219,0.163022399,FALSE
1026,204,2461.616211,49.61467737,0.270457447,2850.14917,53.38678835,0.163004577,FALSE
1027,857,2077.613525,45.58084604,0.384263337,2850.233887,53.38758177,0.162979662,FALSE
1028,1151,1990.467529,44.61465599,0.410090506,2850.688232,53.39183676,0.162846208,FALSE
1029,1220,1973.442627,44.42344682,0.415136158,2850.85376,53.39338685,0.16279763,FALSE
1030,1240,1947.408691,44.12945379,0.422851741,2850.85498,53.39339829,0.162797272,FALSE
1031,184,2488.645996,49.88633075,0.262446761,2850.897949,53.39380066,0.162784636,FALSE
1032,188,2475.046875,49.74984296,0.266477048,2851.067627,53.39538957,0.162734807,FALSE
1033,1203,2001.275391,44.73561658,0.406887412,2851.322021,53.39777169,0.162660062,FALSE
1034,1409,1937.006348,44.01143428,0.425934672,2851.452148,53.39899014,0.162621856,FALSE
1035,1381,1935.89209,43.99877373,0.426264942,2851.530762,53.39972623,0.162598848,FALSE
1036,1029,1999.660156,44.71755982,0.407366157,2852.066162,53.40473914,0.162441611,FALSE
1037,352,2300.87915,47.96748013,0.318094671,2852.100098,53.40505685,0.162431598,FALSE
1038,1257,1917.922119,43.79408772,0.431590617,2852.12915,53.40532886,0.162423074,FALSE
1039,909,2073.924805,45.54036456,0.385356486,2852.234619,53.40631629,0.16239208,FALSE
1040,1168,1999.092163,44.71120847,0.40753448,2852.685791,53.41054007,0.162259638,FALSE
1041,1497,1980.714355,44.50521717,0.412981033,2852.749023,53.41113202,0.162241042,FALSE
1042,353,2281.753906,47.76770778,0.323762774,2852.929688,53.41282325,0.162187994,FALSE
1043,1204,1958.035034,44.24968965,0.41970247,2852.962891,53.41313406,0.162178218,FALSE
1044,253,2383.409424,48.82017435,0.293635428,2853.032959,53.41378997,0.162157714,FALSE
1045,825,2091.331299,45.73107585,0.380197823,2853.050781,53.4139568,0.16215241,FALSE
1046,1514,1981.212402,44.5108122,0.412833452,2853.087402,53.41429961,0.162141681,FALSE
1047,205,2463.843018,49.63711331,0.269797504,2853.349854,53.4167563,0.162064612,FALSE
1048,1097,2025.620117,45.00688966,0.399672449,2853.418945,53.41740302,0.162044287,FALSE
1049,1067,2004.509766,44.77175187,0.40592885,2853.553223,53.41865987,0.162004828,FALSE
1050,1479,1937.925781,44.02187844,0.42566222,2853.554932,53.41867587,0.162004352,FALSE
1051,1394,1902.580444,43.61857912,0.436137378,2853.672852,53.41977959,0.161969781,FALSE
1052,1233,1991.625854,44.62763555,0.409747243,2853.736328,53.42037372,0.161951125,FALSE
1053,1300,1928.677246,43.91670805,0.428403139,2853.84375,53.42137915,0.161919534,FALSE
1054,685,2181.743652,46.70913885,0.353402555,2853.940186,53.42228173,0.161891222,FALSE
1055,1340,1927.454346,43.90278289,0.428765595,2854.02832,53.42310661,0.161865354,FALSE
1056,1435,1949.273438,44.15057686,0.422299087,2854.710205,53.42948816,0.161665082,FALSE
1057,498,2261.235596,47.552451,0.32984376,2855.283203,53.43485008,0.161496818,FALSE
1058,866,2069.592041,45.49276911,0.386640608,2855.395996,53.4359055,0.161463678,FALSE
1059,1147,1998.7948,44.70788297,0.407622635,2855.503662,53.43691292,0.161432087,FALSE
1060,379,2292.917236,47.88441538,0.320454359,2855.57373,53.43756853,0.161411524,FALSE
1061,187,2483.419922,49.8339234,0.263995528,2855.78125,53.4395102,0.161350608,FALSE
1062,268,2380.265381,48.78796348,0.294567227,2855.937988,53.44097668,0.161304593,FALSE
1063,1290,1960.141602,44.27348644,0.419078112,2855.944092,53.44103378,0.161302745,FALSE
1064,877,2065.545166,45.44826912,0.387839973,2855.976318,53.4413353,0.161293268,FALSE
1065,1462,1939.812866,44.04330671,0.42510289,2856.005127,53.44160483,0.161284864,FALSE
1066,285,2341.966309,48.39386644,0.305917799,2856.028809,53.4418264,0.16127789,FALSE
1067,213,2461.767578,49.61620278,0.270412624,2856.045166,53.44197944,0.161273062,FALSE
1068,1345,1986.525757,44.57045834,0.411258757,2856.249512,53.44389125,0.16121304,FALSE
1069,791,2100.121094,45.82707817,0.377592802,2856.528564,53.44650189,0.161131084,FALSE
1070,1152,1950.672729,44.16642084,0.421884418,2856.537109,53.44658183,0.161128581,FALSE
1071,705,2145.364746,46.31808228,0.364184082,2856.570068,53.44689017,0.161118984,FALSE
1072,175,2503.562256,50.03560988,0.258026063,2856.874268,53.4497359,0.161029577,FALSE
1073,697,2128.62915,46.13706916,0.369143903,2857.188477,53.45267511,0.160937309,FALSE
1074,1400,1933.960327,43.97681579,0.426837444,2857.365967,53.45433534,0.160885155,FALSE
1075,226,2420.577637,49.19936622,0.282619953,2857.662109,53.45710532,0.160798252,FALSE
1076,966,2048.376465,45.25899319,0.392928243,2857.799561,53.45839093,0.160757899,FALSE
1077,904,1995.708008,44.67334785,0.408537447,2858.61084,53.46597834,0.1605196,FALSE
1078,372,2289.997559,47.85391895,0.32131964,2858.63916,53.46624318,0.160511315,FALSE
1079,1396,1939.592773,44.04080805,0.425168157,2858.773926,53.46750346,0.160471737,FALSE
1080,231,2426.361816,49.25811422,0.280905724,2858.895996,53.46864498,0.160435915,FALSE
1081,168,2521.620361,50.21573818,0.252674222,2859.068359,53.47025677,0.160385251,TRUE
1082,180,2496.828125,49.96827118,0.260021865,2859.346924,53.47286156,0.160303473,FALSE
1083,169,2517.020508,50.16991636,0.25403744,2859.689209,53.47606202,0.16020292,FALSE
1084,1344,1924.192627,43.8656201,0.429732263,2859.784424,53.47695227,0.160175025,FALSE
1085,1021,2044.901245,45.22058431,0.393958151,2859.822998,53.47731293,0.160163641,FALSE
1086,1063,2001.420166,44.73723467,0.406844497,2859.888184,53.47792239,0.160144508,FALSE
1087,874,1997.896729,44.69783807,0.40788877,2859.979004,53.47877153,0.160117865,FALSE
1088,172,2516.848877,50.16820584,0.254088342,2860.651123,53.48505514,0.159920514,FALSE
1089,151,2560.55957,50.601972,0.241133928,2860.76416,53.48611184,0.159887254,TRUE
1090,183,2490.07373,49.90063858,0.262023568,2861.058594,53.4888642,0.159800768,FALSE
1091,1442,1966.793091,44.34854102,0.417106867,2861.087402,53.4891335,0.159792304,FALSE
1092,982,2009.017334,44.82206303,0.404592991,2861.396729,53.49202491,0.159701467,FALSE
1093,266,2390.485596,48.89259244,0.291538239,2861.753906,53.49536341,0.159596622,FALSE
1094,1312,1971.984619,44.40703344,0.415568233,2861.998779,53.49765209,0.159524739,FALSE
1095,1329,1969.432007,44.37828305,0.416324794,2862.010986,53.49776618,0.159521163,FALSE
1096,1378,1968.593262,44.3688321,0.416573346,2862.024658,53.49789396,0.15951705,FALSE
1097,908,2030.969116,45.06627471,0.398087204,2862.052979,53.49815865,0.159508824,FALSE
1098,1046,1962.813965,44.30365634,0.418286145,2862.384766,53.50125948,0.159411311,FALSE
1099,1425,1962.387329,44.29884117,0.418412566,2862.909668,53.50616477,0.159257233,FALSE
1100,167,2522.07373,50.22025219,0.252539814,2862.913086,53.50619671,0.15925616,FALSE
1101,1305,1973.301636,44.42185989,0.415177941,2863.132324,53.50824539,0.159191847,FALSE
1102,1154,1956.143188,44.22830755,0.420263171,2863.205566,53.50892978,0.15917027,FALSE
1103,1499,1990.033325,44.60978957,0.410219252,2863.38623,53.51061792,0.159117222,FALSE
1104,1427,1988.839111,44.59640245,0.410573125,2863.617432,53.51277821,0.159049332,FALSE
1105,851,2082.256836,45.6317525,0.382887185,2864.036377,53.51669251,0.158926308,FALSE
1106,1433,1998.200928,44.70124079,0.407798588,2864.087402,53.51716923,0.158911288,FALSE
1107,834,2079.564941,45.60224711,0.383684993,2864.17627,53.51799949,0.158885241,FALSE
1108,1478,1915.643799,43.76806826,0.432265878,2864.317383,53.51931785,0.158843815,FALSE
1109,224,2437.69165,49.37298503,0.277547956,2864.46582,53.52070459,0.158800185,FALSE
1110,585,2251.074707,47.44549196,0.332855105,2864.472168,53.5207639,0.158798337,FALSE
1111,162,2535.272217,50.35148674,0.248628259,2864.5625,53.52160779,0.158771813,FALSE
1112,1153,2017.90271,44.921072,0.401959658,2864.812012,53.52393868,0.158698499,FALSE
1113,822,2055.766357,45.34055974,0.39073807,2864.835205,53.52415534,0.158691704,FALSE
1114,942,2065.868896,45.45183051,0.387744069,2864.989502,53.5255967,0.158646405,FALSE
1115,1463,1909.772339,43.70094208,0.434005916,2865.0354,53.52602545,0.158632934,FALSE
1116,930,2009.995361,44.83297181,0.404303133,2865.088623,53.52652261,0.158617258,FALSE
1117,853,2116.981201,46.01066399,0.372596025,2865.650146,53.53176764,0.158452392,FALSE
1118,158,2542.862305,50.42680145,0.246378839,2865.945313,53.53452449,0.158365726,FALSE
1119,150,2562.294189,50.61910894,0.240619838,2866.008057,53.5351105,0.158347309,TRUE
1120,326,2317.623535,48.14170266,0.313132226,2866.105713,53.53602257,0.158318579,FALSE
1121,797,2140.94873,46.27038719,0.365492821,2866.306396,53.53789683,0.15825969,FALSE
1122,207,2468.465332,49.68365256,0.26842767,2866.317871,53.53800399,0.158256352,FALSE
1123,686,2174.608398,46.63269667,0.355517209,2866.549072,53.54016317,0.158188403,FALSE
1124,274,2365.188477,48.63320344,0.29903549,2866.703613,53.54160638,0.158143044,FALSE
1125,156,2548.38916,50.48157248,0.244740844,2866.759277,53.54212619,0.158126652,FALSE
1126,583,2194.811035,46.84881039,0.349529803,2867.299561,53.54717136,0.157968044,FALSE
1127,806,2103.403809,45.86288051,0.376619935,2867.424072,53.54833398,0.157931447,FALSE
1128,171,2514.361816,50.14341249,0.254825413,2867.425781,53.54834994,0.15793097,FALSE
1129,215,2452.570068,49.52342949,0.273138463,2867.531982,53.54934157,0.157899797,FALSE
1130,264,2374.263184,48.72641156,0.296346068,2867.826904,53.55209524,0.157813191,FALSE
1131,517,2198.834961,46.8917366,0.348337293,2867.838623,53.55220465,0.157809675,FALSE
1132,179,2519.888428,50.19849029,0.253187478,2868.397705,53.55742437,0.157645583,FALSE
1133,176,2505.343506,50.05340654,0.257498145,2868.405273,53.55749503,0.157643318,FALSE
