cancer_rate,avg_annual_count,five_year_trend,rural_rural,rural_urban,trend_,trend_falling,trend_rising,trend_stable
398.6,8463,-0.7,0,1,0,1,0,0
398.5,121,8,1,0,0,0,0,1
398.5,304,-1.2,0,1,0,1,0,0
398.2,712,-1,1,0,0,1,0,0
398.1,36,-0.7,1,0,0,0,0,1
398,42,-0.6,1,0,0,0,0,1
397.9,5563,-0.5,0,1,0,1,0,0
397.9,93,-0.7,1,0,0,1,0,0
397.8,27,-0.2,1,0,0,0,0,1
397.8,10659,-1.9,0,1,0,1,0,0
397.7,185,-0.6,1,0,0,0,0,1
397.6,86,-0.9,0,1,0,0,0,1
397,110,-0.6,1,0,0,0,0,1
397,14,-0.2,1,0,0,0,0,1
396.9,145,-1.1,1,0,0,0,0,1
396.9,46,0.2,1,0,0,0,0,1
396.9,260,-0.4,0,1,0,0,0,1
396.5,32,0.6,1,0,0,0,0,1
396.5,33,-0.9,1,0,0,0,0,1
396.4,32,-1.8,1,0,0,0,0,1
396.4,27,6.4,1,0,0,0,0,1
396.2,466,-1.5,0,1,0,1,0,0
396.2,3138,-2.8,0,1,0,1,0,0
396.2,2101,-7.9,0,1,0,1,0,0
396,101,-1.4,1,0,0,1,0,0
395.8,46,-0.6,1,0,0,0,0,1
395.6,108,0,0,1,0,0,0,1
395.6,33,-0.5,0,1,0,0,0,1
395.3,181,-0.8,1,0,0,1,0,0
395.2,19841,-2.5,0,1,0,1,0,0
395,387,-0.4,0,1,0,0,0,1
394.7,219,-3,1,0,0,0,0,1
394.6,584,-1.6,0,1,0,1,0,0
394.6,3113,0.4,0,1,0,0,0,1
394.6,463,-5.9,1,0,0,1,0,0
394.5,64,-1.3,1,0,0,1,0,0
394.4,1041,-5.3,0,1,0,1,0,0
394.3,482,-0.8,0,1,0,1,0,0
394.3,58,-1.1,1,0,0,0,0,1
394.2,5034,0.6,0,1,0,0,0,1
394.1,90,-5.6,1,0,0,1,0,0
393.9,652,-0.4,0,1,0,0,0,1
393.9,43,-1.1,1,0,0,0,0,1
393.9,736,-0.3,0,1,0,0,0,1
393.8,114,-0.6,1,0,0,0,0,1
393.2,48,-0.5,1,0,0,0,0,1
393.2,191,-6.5,1,0,0,1,0,0
393.2,33,0.3,0,1,0,0,0,1
393.1,2744,-0.3,0,1,0,0,0,1
393.1,279,5,1,0,0,0,0,1
393,1720,0.2,0,1,0,0,0,1
392.9,61,0.8,1,0,0,0,1,0
392.7,64,0.3,1,0,0,0,0,1
392.5,42,-1.4,1,0,0,0,0,1
392.4,89,-0.4,0,1,0,0,0,1
392.2,175,-0.1,1,0,0,0,0,1
391.8,904,-3.3,0,1,0,1,0,0
391.8,20,-0.1,1,0,0,0,0,1
391.8,19,-3,1,0,0,1,0,0
391.6,8,1,1,0,0,0,0,1
391.4,9,-1.1,1,0,0,0,0,1
391.3,318,-0.9,0,1,0,1,0,0
391.3,50,-1.7,1,0,0,0,0,1
391.2,4218,-0.6,0,1,0,1,0,0
391.2,109,-0.8,1,0,0,0,0,1
391.1,260,-0.8,1,0,0,0,0,1
391,926,-2.5,0,1,0,1,0,0
390.8,87,-0.3,0,1,0,0,0,1
390.8,203,-7.7,1,0,0,1,0,0
390.8,14,-8.9,1,0,0,0,0,1
390.7,210,-0.6,1,0,0,0,0,1
390.6,26,12.5,1,0,0,0,0,1
390.6,53,-0.8,1,0,0,0,0,1
390.5,1440,-1.1,0,1,0,1,0,0
390.3,24,-0.8,1,0,0,0,0,1
390.3,86,-4.7,1,0,0,1,0,0
390.2,48,8,0,1,0,0,1,0
390.1,3806,-0.6,0,1,0,1,0,0
390,75,-1,1,0,0,0,0,1
389.8,2233,0,0,1,0,0,0,1
389.4,580,3.3,0,1,0,0,0,1
389.4,187,-1.4,1,0,0,1,0,0
389.4,2903,-1.8,0,1,0,1,0,0
389.4,227,1.7,1,0,0,0,1,0
389.2,575,-1.4,0,1,0,1,0,0
388.8,27,-1.1,1,0,0,0,0,1
388.7,411,-0.7,0,1,0,0,0,1
388.7,590,-5.6,1,0,0,1,0,0
388.2,310,-1.8,0,1,0,1,0,0
388.1,64,-0.5,1,0,0,0,0,1
387.8,25,-2.5,1,0,0,1,0,0
387.8,172,-1.2,0,1,0,1,0,0
387.7,14,0.7,1,0,0,0,0,1
387.6,62,-0.4,1,0,0,0,0,1
387.6,909,-0.8,0,1,0,0,0,1
387.6,357,-1.3,1,0,0,1,0,0
387.5,3273,-3.3,0,1,0,1,0,0
387.4,17,-8,1,0,0,1,0,0
387.2,150,-1.9,0,1,0,1,0,0
387.1,22,-0.6,1,0,0,0,0,1
387,141,-9.1,1,0,0,1,0,0
387,59,-0.1,0,1,0,0,0,1
386.9,91,-0.6,0,1,0,0,0,1
386.9,528,-1,1,0,0,1,0,0
386.9,253,-1,1,0,0,1,0,0
386.8,287,-1.8,1,0,0,1,0,0
386.7,200,-0.7,1,0,0,0,0,1
386.6,27,-0.3,1,0,0,0,0,1
386.6,177,-0.7,1,0,0,0,0,1
386.2,13,-1.3,1,0,0,0,0,1
386.2,107,-0.7,1,0,0,0,0,1
386.2,113,-0.4,1,0,0,0,0,1
386.1,78,-1.3,1,0,0,1,0,0
385.9,51,-1.2,1,0,0,0,0,1
385.7,46,0,1,0,0,0,0,1
385.7,516,-1.2,1,0,0,1,0,0
385.2,3173,-0.6,0,1,0,1,0,0
385,21,-0.4,1,0,0,0,0,1
384.7,36,1.4,1,0,0,0,0,1
384.5,4035,1,0,1,0,0,0,1
384.5,346,-1.3,1,0,0,1,0,0
384.3,137,4.2,0,1,0,0,0,1
384.3,357,-4.5,1,0,0,1,0,0
384.3,70,-0.1,1,0,0,0,0,1
384.3,79,-5.8,1,0,0,1,0,0
384.2,62,-1.8,1,0,0,1,0,0
384.2,24,-0.4,1,0,0,0,0,1
384.1,42,-1.2,1,0,0,0,0,1
384,8159,0.1,0,1,0,0,0,1
383.6,1516,-1.3,0,1,0,1,0,0
383.3,34,0.6,1,0,0,0,0,1
383.2,206,-1.1,1,0,0,0,0,1
383.1,201,-0.3,1,0,0,0,0,1
383,369,-0.9,0,1,0,0,0,1
382.8,370,-1.5,1,0,0,1,0,0
382.6,62,-1,0,1,0,0,0,1
382.5,33,-1.2,1,0,0,0,0,1
382.3,66,0.2,1,0,0,0,0,1
381.9,131,-1.2,0,1,0,1,0,0
381.8,32,-0.7,1,0,0,0,0,1
381.6,14,-1.7,1,0,0,0,0,1
381.6,964,0.3,0,1,0,0,0,1
381.4,12,-0.9,1,0,0,0,0,1
381.3,134,-0.7,1,0,0,0,0,1
381.1,59,-2.3,1,0,0,1,0,0
380,147,-1.5,1,0,0,1,0,0
379.6,11,-1.5,1,0,0,0,0,1
379.6,28,1.2,1,0,0,0,0,1
379.5,33,-0.9,1,0,0,0,0,1
379.1,95,-0.9,1,0,0,1,0,0
379,58,-1.6,1,0,0,0,0,1
378.9,978,-0.9,0,1,0,1,0,0
378.8,102,-1.1,1,0,0,0,0,1
378.8,2705,-1.1,0,1,0,1,0,0
378.5,2204,0.3,0,1,0,0,0,1
378.2,64,-9.1,1,0,0,0,0,1
378.1,153,-1.7,0,1,0,1,0,0
378.1,15,0.9,1,0,0,0,0,1
377.9,51,-16.6,1,0,0,1,0,0
377.7,12,-1.5,1,0,0,0,0,1
377.4,15,-2.2,1,0,0,1,0,0
377.3,50,-0.6,1,0,0,0,0,1
377.2,88,-1.1,0,1,0,0,0,1
376.7,24,0.3,1,0,0,0,0,1
376.7,79,-0.4,1,0,0,0,0,1
376.6,66,-0.7,1,0,0,0,0,1
376.2,82,-1.5,0,1,0,1,0,0
375.6,32,-2.2,1,0,0,1,0,0
375.3,160,-1,1,0,0,0,0,1
375.1,32,-0.2,1,0,0,0,0,1
375,353,-1.3,0,1,0,1,0,0
374.9,144,0.9,1,0,0,0,0,1
374.4,50,-1,1,0,0,0,0,1
374.3,93,-1,1,0,0,0,0,1
374.1,31,-1.5,0,1,0,0,0,1
373.9,101,-0.4,0,1,0,0,0,1
373.9,24,-0.8,1,0,0,0,0,1
373.8,1742,-1.5,0,1,0,1,0,0
373.6,91,0.2,1,0,0,0,0,1
373.4,358,-1.4,1,0,0,1,0,0
373.4,172,-1,1,0,0,0,0,1
373.4,85,-0.8,1,0,0,0,0,1
373.2,72,-1.5,1,0,0,0,0,1
372.9,1238,-1.2,0,1,0,1,0,0
372.7,278,3.1,1,0,0,0,1,0
372.4,40,-0.8,1,0,0,0,0,1
372.1,1158,-6.8,0,1,0,1,0,0
372.1,387,-0.6,1,0,0,1,0,0
372,9439,-1.8,0,1,0,1,0,0
372,2400,-1.9,0,1,0,1,0,0
371.7,24,-1.4,1,0,0,0,0,1
371.6,6999,-1.2,0,1,0,1,0,0
371.4,30,-2,1,0,0,1,0,0
371.1,42,-0.9,1,0,0,0,0,1
370.9,15,-1.6,1,0,0,0,0,1
370.7,5,-999,1,0,1,0,0,0
370.6,21,-0.9,1,0,0,0,0,1
370.5,82,0.1,1,0,0,0,0,1
370.3,53,-1.3,1,0,0,0,0,1
370,507,0.3,1,0,0,0,0,1
369.9,16,-1.8,1,0,0,1,0,0
369.5,21,-0.4,0,1,0,0,0,1
369.3,338,-1.2,1,0,0,1,0,0
369.2,121,0.1,1,0,0,0,0,1
369.2,5,-999,1,0,1,0,0,0
369.1,40827,-0.7,0,1,0,1,0,0
369.1,23,-1.3,1,0,0,0,0,1
369,12,0.1,1,0,0,0,0,1
368.7,9,-1.1,1,0,0,0,0,1
368.6,31,-1,1,0,0,0,0,1
368.6,1403,-1.2,0,1,0,1,0,0
368.5,45,0.3,1,0,0,0,0,1
368.3,251,-4.1,0,1,0,1,0,0
367.4,124,0.1,1,0,0,0,0,1
367.3,83,-2.1,1,0,0,1,0,0
366.6,49,-1.3,1,0,0,0,0,1
366.2,71,3.6,1,0,0,0,1,0
365.9,176,-0.4,1,0,0,0,0,1
365.7,49,0.4,1,0,0,0,0,1
365,36,-0.9,1,0,0,0,0,1
364.7,4,-1.1,1,0,0,0,0,1
364.6,489,-0.9,0,1,0,1,0,0
364.6,91,-1.5,1,0,0,1,0,0
364.6,1551,-0.4,0,1,0,1,0,0
364.5,73,-0.6,1,0,0,0,0,1
364,97,-0.3,1,0,0,0,0,1
363.9,51,-1.7,1,0,0,1,0,0
363.7,658,-2.8,0,1,0,1,0,0
363.7,60,-1.2,0,1,0,0,0,1
363.4,49,0,1,0,0,0,0,1
362.2,84,-0.2,1,0,0,0,0,1
362.1,49,-0.8,1,0,0,0,0,1
361.7,1564,-1,0,1,0,1,0,0
361.7,2756,2.3,0,1,0,0,1,0
361.5,28,-1.7,1,0,0,1,0,0
360.2,57,0.2,1,0,0,0,0,1
360.1,242,-0.8,1,0,0,1,0,0
360.1,126,-1.1,1,0,0,1,0,0
359.6,47,-2,0,1,0,1,0,0
359.6,751,-1.2,0,1,0,0,0,1
359.5,49,0.2,1,0,0,0,0,1
359.4,65,-1,1,0,0,0,0,1
359.3,41,-2.3,1,0,0,1,0,0
358.1,14,-0.5,1,0,0,0,0,1
357.7,15,-0.1,1,0,0,0,0,1
357.6,119,-0.3,1,0,0,0,0,1
357.4,105,-3.8,1,0,0,1,0,0
357.4,261,-2.2,1,0,0,1,0,0
357,27,-1.9,1,0,0,1,0,0
356.8,117,-1.9,1,0,0,1,0,0
356.3,137,-2.3,0,1,0,1,0,0
356.2,175,-2.8,1,0,0,1,0,0
356.2,73,-1,1,0,0,0,0,1
356,31,-1.7,1,0,0,0,0,1
355.9,11,-4,1,0,0,1,0,0
355.7,236,-1.7,1,0,0,0,0,1
355.6,875,2.4,0,1,0,0,1,0
355.6,121,-7.7,1,0,0,1,0,0
355.3,43,3.1,1,0,0,0,0,1
355.3,53,-1.5,1,0,0,1,0,0
355.2,38,-1.2,1,0,0,0,0,1
355,49,-0.3,1,0,0,0,0,1
354.9,48,-0.6,1,0,0,0,0,1
354.7,776,0.8,0,1,0,0,0,1
354.1,64,-1.4,1,0,0,1,0,0
353,118,0.8,0,1,0,0,0,1
352.9,168,0.7,0,1,0,0,0,1
352.7,28,-1.4,1,0,0,0,0,1
352.1,16,-1.7,1,0,0,0,0,1
351.9,20,-0.7,1,0,0,0,0,1
351.2,49,-0.9,1,0,0,0,0,1
350.7,128,-0.7,0,1,0,0,0,1
350.7,12,-1,1,0,0,0,0,1
350.5,80,-2.3,1,0,0,1,0,0
350.4,131,-1.4,1,0,0,0,0,1
350.2,1550,-1.4,0,1,0,1,0,0
350,82,-1.7,0,1,0,1,0,0
349.6,25,-1.6,1,0,0,0,0,1
349.5,51,-1.9,0,1,0,0,0,1
349.1,89,-1.6,0,1,0,0,0,1
349,82,0,1,0,0,0,0,1
349,13,-1.4,1,0,0,0,0,1
348.8,8,0.3,1,0,0,0,0,1
348.4,38,0,1,0,0,0,0,1
348.2,24,-1.7,1,0,0,0,0,1
348,137,-1,1,0,0,0,0,1
347.1,10,1.4,1,0,0,0,0,1
346.6,63,-1.3,1,0,0,0,0,1
346.2,27,-1.3,1,0,0,0,0,1
345.4,5,-1.7,1,0,0,0,0,1
345.4,169,-2.6,1,0,0,1,0,0
345.4,103,-1,1,0,0,0,0,1
345,53,1.2,1,0,0,0,1,0
344.4,146,-16,0,1,0,1,0,0
344.3,12,-2.6,1,0,0,0,0,1
344.2,209,-2.8,1,0,0,1,0,0
343.7,248,-1.9,0,1,0,1,0,0
343.6,50,-1.5,1,0,0,0,0,1
343.6,584,-3.7,0,1,0,1,0,0
343.4,40,-3.5,1,0,0,1,0,0
343.2,13,0.2,1,0,0,0,0,1
342.9,5,-5,1,0,0,1,0,0
342.9,6,-0.3,1,0,0,0,0,1
342.4,127,-1.7,1,0,0,1,0,0
341.3,54,-1.4,1,0,0,1,0,0
341.3,257,-2.2,1,0,0,1,0,0
341,21,-0.8,1,0,0,0,0,1
340.6,24,0.5,1,0,0,0,0,1
340.5,63,-12.6,0,1,0,1,0,0
340.3,46,-1,1,0,0,0,0,1
340.2,64,-1.3,1,0,0,0,0,1
340,156,-2.5,1,0,0,1,0,0
339.8,38,-0.2,1,0,0,0,0,1
339.2,41,9.4,1,0,0,0,0,1
338.6,28,-2.1,1,0,0,1,0,0
337.8,44,-1.7,1,0,0,1,0,0
337.7,537,-1.4,0,1,0,1,0,0
337.3,59,-1.8,1,0,0,0,0,1
337.1,4294,-1.3,0,1,0,1,0,0
336.5,367,-2.4,0,1,0,1,0,0
336.3,3,-999,1,0,1,0,0,0
334.7,58,-2.2,1,0,0,0,0,1
334.5,23,-4.8,1,0,0,1,0,0
334.3,33,-5,1,0,0,1,0,0
334,56,-1.2,1,0,0,0,0,1
334,72,0.1,1,0,0,0,0,1
333.7,33,-0.9,1,0,0,0,0,1
333.3,29,-1.9,1,0,0,0,0,1
332.4,178,-1.5,1,0,0,1,0,0
332,9,8.9,1,0,0,0,1,0
331.2,122,-0.1,1,0,0,0,0,1
331.1,92,-2.6,1,0,0,1,0,0
330.2,18,-2.1,1,0,0,0,0,1
329.9,130,-2,1,0,0,1,0,0
329.4,476,-0.9,0,1,0,1,0,0
328.9,132,3.8,1,0,0,0,0,1
328.6,128,-2.3,1,0,0,1,0,0
328.4,29,1.6,1,0,0,0,0,1
327.9,307,-1,1,0,0,1,0,0
327.2,16,-3.7,1,0,0,0,0,1
326.1,124,-0.8,1,0,0,0,0,1
326,126,-1.8,1,0,0,1,0,0
325.8,5,-2.6,1,0,0,0,0,1
325.3,36,-0.3,1,0,0,0,0,1
324.8,8,2.1,1,0,0,0,0,1
324,113,-2.5,0,1,0,1,0,0
323.8,453,-0.6,0,1,0,1,0,0
323.3,29,-2.1,1,0,0,1,0,0
323.2,10,-0.1,1,0,0,0,0,1
322.9,26,-1,1,0,0,0,0,1
322.6,1657,-13.1,0,1,0,1,0,0
321.8,21,0.8,1,0,0,0,0,1
321.7,26,-2,1,0,0,0,0,1
320.8,17,-1.2,1,0,0,0,0,1
319.8,86,-0.4,1,0,0,0,0,1
319.5,191,0.1,1,0,0,0,0,1
319.5,64,-2.5,1,0,0,1,0,0
318.8,154,-1.2,1,0,0,1,0,0
318.7,117,-6,0,1,0,1,0,0
318.7,699,-1.8,0,1,0,1,0,0
318.6,216,0.5,1,0,0,0,0,1
318.2,182,-0.1,1,0,0,0,0,1
318.1,127,-0.4,1,0,0,0,0,1
317.9,18,-1.6,1,0,0,0,0,1
316.2,35,-0.9,1,0,0,0,0,1
315.1,712,-17,0,1,0,1,0,0
314.3,15,0.1,1,0,0,0,0,1
314.2,185,-0.8,1,0,0,0,0,1
312.1,14,-5.3,1,0,0,1,0,0
311.9,72,-2,1,0,0,1,0,0
311.7,105,-3.1,1,0,0,1,0,0
311.6,26,-2.6,1,0,0,1,0,0
311.4,23,-0.5,1,0,0,0,0,1
311,264,-3.1,0,1,0,1,0,0
309.5,40,-5.3,1,0,0,1,0,0
305.9,222,-0.3,1,0,0,0,0,1
305.5,99,-2.1,1,0,0,1,0,0
304.8,24,-1.4,1,0,0,1,0,0
304.7,26,-0.2,1,0,0,0,0,1
302.9,170,-1.7,1,0,0,1,0,0
301.3,229,0.7,1,0,0,0,1,0
300.4,84,-4.3,1,0,0,1,0,0
299.7,11,-1.4,1,0,0,0,0,1
299.3,6,-1.9,1,0,0,0,0,1
298.6,19,-2.1,1,0,0,1,0,0
298,81,-2.2,1,0,0,1,0,0
298,41,-3,1,0,0,1,0,0
296.3,62,-1.2,1,0,0,0,0,1
295.8,131,-2,1,0,0,1,0,0
295.5,60,-0.5,1,0,0,0,0,1
294.9,21,-2.3,1,0,0,0,0,1
294.5,75,-2.3,1,0,0,1,0,0
293.7,49,-1.3,0,1,0,0,0,1
293.6,12,-1.8,1,0,0,0,0,1
293.6,18,-2.3,1,0,0,0,0,1
293,25,6.9,1,0,0,0,0,1
292.9,10,-0.1,1,0,0,0,0,1
292.7,43,-1.7,1,0,0,1,0,0
291.9,10,-1.8,1,0,0,0,0,1
291.8,5,-0.5,1,0,0,0,0,1
291.4,51,-0.6,1,0,0,0,0,1
290.7,43,-1.6,1,0,0,1,0,0
290.1,9,1,1,0,0,0,0,1
289.4,11,1.5,1,0,0,0,0,1
288.3,23,-3.4,1,0,0,1,0,0
287.7,9,-1.5,1,0,0,0,0,1
287.5,103,7,1,0,0,0,0,1
286.6,44,1.4,0,1,0,0,0,1
279.6,34,-31,1,0,0,1,0,0
277.4,28,-0.9,1,0,0,0,0,1
274.7,65,-4.4,0,1,0,1,0,0
274.1,7,1.2,1,0,0,0,0,1
274.1,75,1.7,1,0,0,0,0,1
273.1,4,-3.2,1,0,0,0,0,1
272.6,14,-1,1,0,0,0,0,1
272.4,8,-5.6,1,0,0,1,0,0
271,11,-2.7,1,0,0,0,0,1
268.9,22,-4.5,0,1,0,1,0,0
268.5,5,-999,1,0,1,0,0,0
262.9,104,-3.6,1,0,0,1,0,0
262.9,91,-5.6,0,1,0,1,0,0
262.9,28,-1.3,1,0,0,0,0,1
259.6,17,-3.8,1,0,0,1,0,0
239.6,9,-11.7,1,0,0,1,0,0
228.6,4,-999,1,0,1,0,0,0
226.4,8,-20.3,1,0,0,0,0,1
220.9,10,-1.8,1,0,0,0,0,1
219.1,7,-999,1,0,1,0,0,0
219,6,-2.1,0,1,0,0,0,1
208,10,-2.5,1,0,0,0,0,1
207.4,4,-1.6,1,0,0,0,0,1
182.3,3,-5.2,1,0,0,0,0,1
